"scenario","n","effect","confounded","depth_confound","m_min","m_abund","abund_logN_adjusted","abund_HC3_t","method","raw_power","raw_fpr","raw_nrej","bh_power","bh_fdr","bh_nrej","nFeat","nSignal","obsZero","structZero","n_na_p","n_rep"
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.521052631578947,0.0527659574468085,17.34,0.45421052631579,0.0471280663780664,9.11,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.52,0.0521276595744681,17.23,0.454736842105263,0.0614040404040404,9.28,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.960526315789474,0.0729078014184397,28.53,0.846842105263158,0.0802501132928781,17.84,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.940526315789474,0.148368794326241,38.79,0.912631578947369,0.239810259263166,24.94,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.995789473684211,0.0628368794326241,27.78,0.978947368421053,0.0683961526015302,20.05,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.996842105263158,0.065177304964539,28.13,0.98421052631579,0.0705863486119779,20.29,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.996315789473684,0.0602127659574468,27.42,0.977894736842105,0.0685614025562538,20.02,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.996315789473684,0.0635460992907801,27.89,0.982631578947369,0.0693258351742333,20.21,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.546315789473684,0.0465957446808511,16.95,0.524210526315789,0.0307592407592408,10.32,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.537894736842105,0.0345390070921986,15.09,0.519473684210526,0.0254794094794095,10.16,160,19,0.330166796875,0.288835546875,0.39,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.594736842105263,0.107943262411348,26.52,0.526315789473684,0.256442145929035,14.03,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.591578947368421,0.113262411347518,27.21,0.520526315789474,0.25327648806583,14.09,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.876315789473684,0.0460283687943262,23.14,0.7,0.0482036484757073,14.03,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.85,0.0512765957446809,23.38,0.676315789473684,0.0583505515812017,13.72,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.908421052631579,0.039645390070922,22.85,0.767368421052632,0.0373835673270658,15.18,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.887368421052632,0.0487234042553192,23.73,0.74,0.0521183875034494,14.87,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.649473684210526,0.660141843971631,105.42,0.611052631578947,0.884731999626866,100.66,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.826842105263158,0.183829787234043,41.63,0.762631578947368,0.355737021146769,23.81,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.993157894736842,0.178581560283688,44.05,0.975789473684211,0.279247165832049,28.49,160,19,0.330166796875,0.288835546875,0.01,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.950526315789474,0.0734751773049645,28.42,0.841052631578947,0.0799812707236808,17.7,160,19,0.330166796875,0.288835546875,0.01,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.957894736842105,0.0775886524822695,29.14,0.848947368421053,0.0754897670858805,17.8,160,19,0.330166796875,0.288835546875,0.01,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.977368421052632,0.164468085106383,41.76,0.958421052631579,0.249472875819587,26.22,160,19,0.330166796875,0.288835546875,0.01,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.652105263157895,0.0646099290780142,21.5,0.554210526315789,0.0961203679361574,11.77,160,19,0.330166796875,0.288835546875,0.16,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.632105263157895,0.0512765957446808,19.24,0.422631578947368,0.030762432012432,8.35,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.636842105263158,0.0508510638297872,19.27,0.441578947368421,0.0297725607725608,8.7,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.691052631578947,0.0651063829787234,22.31,0.614210526315789,0.0814116458160576,12.87,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.728421052631579,0.068936170212766,23.56,0.661052631578947,0.0733436499001514,13.79,160,19,0.330166796875,0.288835546875,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.516315789473684,0.0531914893617021,17.31,0.452631578947368,0.0548228438228438,9.17,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.545263157894737,0.156382978723404,32.41,0.459473684210526,0.341310165428661,14.55,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.946315789473684,0.065886524822695,27.27,0.824736842105263,0.0661300028582267,16.94,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.915263157894737,0.330354609929078,63.97,0.885789473684211,0.624113554389835,47.77,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.985789473684211,0.0571631205673759,26.79,0.955263157894737,0.0518156442800405,19.2,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.982105263157895,0.20936170212766,48.18,0.948421052631579,0.375406693572287,30.16,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.98421052631579,0.056241134751773,26.63,0.953684210526316,0.0515681315588436,19.16,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.979473684210526,0.204042553191489,47.38,0.945789473684211,0.369760885203158,29.78,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.548947368421053,0.0479432624113475,17.19,0.512105263157895,0.0304242424242424,10.07,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.574736842105263,0.131347517730496,29.44,0.51,0.306233590434614,14.6,160,19,0.32933828125,0.288619140625,0.39,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.592105263157895,0.119645390070922,28.12,0.527368421052632,0.274853634331374,14.61,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.671578947368421,0.29241134751773,53.99,0.61,0.65394850920067,35.57,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.816842105263158,0.0426950354609929,21.54,0.640526315789474,0.0500051737478208,12.85,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.812631578947368,0.217021276595745,46.04,0.713157894736842,0.496521050471062,28.31,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.867894736842105,0.0374468085106383,21.77,0.715263157894737,0.0315332412685354,14.06,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.847894736842105,0.211702127659574,45.96,0.768421052631579,0.466791668384852,28.57,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.617894736842105,0.636028368794326,101.42,0.581578947368421,0.884283787513624,95.45,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.835789473684211,0.355177304964539,65.96,0.795263157894737,0.692387030666638,51.31,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.976842105263158,0.145035460992908,39.01,0.951052631578947,0.209189443331894,24.39,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.933157894736842,0.179645390070922,43.06,0.830526315789474,0.290371246614706,23.59,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.945789473684211,0.0734751773049646,28.33,0.827894736842105,0.0727512454435829,17.11,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.968421052631579,0.358014184397163,68.88,0.941578947368421,0.615842232856453,49.64,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.648421052631579,0.154539007092199,34.11,0.538421052631579,0.380343337541227,17.34,160,19,0.32933828125,0.288619140625,0.16,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.624736842105263,0.0935460992907802,25.06,0.42,0.128477778757191,9.46,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.62578947368421,0.046241134751773,18.41,0.400526315789474,0.020784965034965,7.8,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.661052631578947,0.059290780141844,20.92,0.568421052631579,0.0531449938949939,11.46,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.734210526315789,0.165531914893617,37.29,0.653684210526316,0.345232405779297,19.74,160,19,0.32933828125,0.288619140625,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.517368421052632,0.0531205673758865,17.32,0.473684210526316,0.0541414141414142,9.56,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.528421052631579,0.0542553191489362,17.69,0.471052631578947,0.0665782273282274,9.68,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.986842105263158,0.127163120567376,36.68,0.961578947368421,0.175842978737498,24.95,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.952105263157895,0.231489361702128,50.73,0.947894736842105,0.388460187874174,36.68,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.998421052631579,0.0663120567375887,28.32,0.995263157894737,0.0741911012551981,20.53,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",1,0.0766666666666667,29.81,0.995263157894737,0.0883685751605374,20.93,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.998421052631579,0.0656737588652482,28.23,0.994736842105263,0.0744227283999832,20.53,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",1,0.0729078014184397,29.28,0.992631578947368,0.0882604078541158,20.88,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.546315789473684,0.0512056737588652,17.6,0.526315789473684,0.0383682983682984,10.44,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.537368421052631,0.0350354609929078,15.15,0.526315789473684,0.0262121212121212,10.3,160,19,0.335889453125,0.29103359375,0.44,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.634736842105263,0.101205673758865,26.33,0.553684210526316,0.226746862575975,14.34,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.639473684210526,0.10758865248227,27.32,0.561578947368421,0.231885440997435,14.68,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.961052631578947,0.0466666666666667,24.84,0.88,0.0366231883012069,17.39,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.947894736842105,0.0524822695035461,25.41,0.857894736842105,0.0492209830503174,17.22,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.976315789473684,0.0421276595744681,24.49,0.924736842105263,0.0260747456877488,18.06,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.962631578947369,0.0501418439716312,25.36,0.905789473684211,0.042804603517435,18.04,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.638947368421053,0.662978723404255,105.62,0.607368421052632,0.885620115824492,100.62,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.938421052631579,0.178723404255319,43.03,0.906315789473684,0.338883102341392,27.06,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",1,0.275390070921986,57.83,0.997368421052632,0.40002849992052,41.1,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.99,0.122056737588653,36.02,0.956842105263158,0.159674643553173,23.6,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.99,0.132127659574468,37.44,0.965263157894737,0.164030424861512,24.37,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.992631578947368,0.252624113475177,54.48,0.99,0.386828760379397,37.96,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.738947368421053,0.0573049645390071,22.12,0.67578947368421,0.0702577474984595,13.93,160,19,0.335889453125,0.29103359375,0.19,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.72,0.0524113475177305,21.07,0.621578947368421,0.0572584768173003,12.6,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.718421052631579,0.0546808510638298,21.36,0.631578947368421,0.0559000337897397,12.78,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.738947368421053,0.0760992907801418,24.77,0.685263157894737,0.0881027624280417,14.48,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.776315789473684,0.0849645390070922,26.73,0.733684210526316,0.0966416194400554,15.68,160,19,0.335889453125,0.29103359375,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.523684210526316,0.0508510638297872,17.12,0.466315789473684,0.0471448273948274,9.37,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.546315789473684,0.158297872340426,32.7,0.483157894736842,0.358687016908007,15.93,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.988421052631579,0.100212765957447,32.91,0.953684210526316,0.132107905995714,21.51,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.955263157894737,0.382765957446808,72.12,0.95421052631579,0.659707471387314,58.06,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.996315789473684,0.0602127659574468,27.42,0.987368421052632,0.0584885179021334,20,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.997368421052632,0.227730496453901,51.06,0.99,0.404826143300587,33.36,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.996315789473684,0.0600709219858156,27.4,0.985789473684211,0.0585361369497525,19.97,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.996315789473684,0.221560283687943,50.17,0.988947368421053,0.397902841382419,32.93,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.548947368421053,0.0474468085106383,17.12,0.527368421052631,0.0259242424242424,10.31,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.592105263157895,0.137021276595745,30.57,0.545263157894737,0.307056581701702,15.72,160,19,0.338796484375,0.294519921875,0.32,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.648947368421053,0.108510638297872,27.63,0.562631578947368,0.252398701637319,14.79,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.692631578947368,0.284042553191489,53.21,0.63,0.630440827535636,35.15,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.953684210526316,0.040354609929078,23.81,0.852105263157895,0.0383980109587695,16.89,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.935789473684211,0.21822695035461,48.55,0.879473684210526,0.463496326530271,32.42,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.968421052631579,0.0353191489361702,23.38,0.908947368421053,0.0210804953560372,17.67,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.952631578947369,0.208794326241135,47.54,0.913684210526316,0.427865280182958,31.56,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.578421052631579,0.627446808510638,99.46,0.535263157894737,0.890872187889484,92.92,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.935789473684211,0.36354609929078,69.04,0.923684210526316,0.669003321380048,55.64,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.996315789473684,0.222978723404255,50.37,0.993684210526316,0.344861221340867,32.91,160,19,0.338796484375,0.294519921875,0.02,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.987368421052632,0.222553191489362,50.14,0.96,0.366209682261215,31.02,160,19,0.338796484375,0.294519921875,0.02,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.987894736842105,0.105460992907801,33.64,0.953157894736842,0.125655886997885,21.09,160,19,0.338796484375,0.294519921875,0.02,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.990526315789474,0.406382978723404,76.12,0.988421052631579,0.652562670031158,59.49,160,19,0.338796484375,0.294519921875,0.02,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.751578947368421,0.153475177304965,35.92,0.69,0.327760934226758,20.25,160,19,0.338796484375,0.294519921875,0.12,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.725263157894737,0.108439716312057,29.07,0.626315789473684,0.151360644472487,14.34,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.711578947368421,0.0531914893617021,21.02,0.607368421052632,0.0335237801414272,11.99,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.718947368421053,0.064468085106383,22.75,0.65578947368421,0.0625280307927367,13.36,160,19,0.338796484375,0.294519921875,0,100
"mixed",160,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.787894736842105,0.186879432624114,41.32,0.742631578947368,0.379448731506471,23.91,160,19,0.338796484375,0.294519921875,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.506842105263158,0.0602836879432624,18.13,0.4,0.0597362914862915,8.17,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.493157894736842,0.059290780141844,17.73,0.365263157894737,0.0665108225108225,7.55,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.702105263157895,0.0500709219858156,20.4,0.476842105263158,0.047004662004662,9.54,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.73,0.149645390070922,34.97,0.581052631578947,0.357388952227903,17.92,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.858947368421053,0.064113475177305,25.36,0.653684210526316,0.0632520554351049,13.34,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.855789473684211,0.0682269503546099,25.88,0.632631578947368,0.0692482853833473,13.01,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.863157894736842,0.0627659574468085,25.25,0.653684210526316,0.0624792561669496,13.33,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.852105263157895,0.0678723404255319,25.76,0.628421052631579,0.0681407654522979,12.91,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.481052631578947,0.0480851063829787,15.92,0.261052631578948,0.043952380952381,5.23,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.454736842105263,0.0363829787234043,13.77,0.236842105263158,0.0316428571428571,4.67,160,19,0.3186814453125,0.2804833984375,0.05,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.556315789473684,0.130567375886525,28.98,0.506315789473684,0.37633142057517,16.26,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.566315789473684,0.140354609929078,30.55,0.511052631578947,0.398768735088624,17.04,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.564736842105263,0.050354609929078,17.83,0.436315789473684,0.0478186258186258,8.78,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.55,0.0573758865248227,18.54,0.426842105263158,0.0770402375402376,8.9,160,19,0.3186814453125,0.2804833984375,0,100
"mixed",320,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.591052631578947,0.0533333333333334,18.75,0.459473684210526,0.0474803807303807,9.23,160,19,0.3186814453125,0.2804833984375,0,100
